symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
4503.T,0.0,risk_adjusted,0.8615457397336932,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.2876051695030436,0.0,4,4,True
8604.T,0.0,risk_adjusted,-0.17625908350946295,-0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.9979921238223949,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-0.9694200940269603,-0.0,4,4,True
4661.T,0.0,risk_adjusted,0.3469850673528082,0.0,4,4,True
9432.T,0.030810501810467,risk_adjusted,-0.26154828156370896,-0.008058433802643188,4,4,True
9434.T,0.0429430285058457,risk_adjusted,-0.33732722402846027,-0.014485852597251967,4,4,True
5401.T,0.1231196549675216,risk_adjusted,-0.617368922548541,-0.07601024873184693,4,4,True
4755.T,0.1642071193224596,risk_adjusted,-0.9894859742673178,-0.16248064144441363,4,4,True
