symbol,target_weight,family,family_score,weighted_contribution,factor_count_configured,factor_count_active,is_active_in_mode
9503.T,0.0,risk_adjusted,0.6109682484504979,0.0,4,4,True
2502.T,0.0,risk_adjusted,0.014953580478455436,0.0,4,4,True
9502.T,0.0,risk_adjusted,0.3637970887578885,0.0,4,4,True
6723.T,0.0,risk_adjusted,0.6762259982255198,0.0,4,4,True
9201.T,0.0,risk_adjusted,0.5215508372067403,0.0,4,4,True
8306.T,0.0,risk_adjusted,0.5275369627158715,0.0,4,4,True
7011.T,0.0,risk_adjusted,0.27076478121052583,0.0,4,4,True
3382.T,0.0,risk_adjusted,-0.3810143045262101,-0.0,4,4,True
6758.T,0.0,risk_adjusted,-1.246221394309204,-0.0,4,4,True
7203.T,0.0,risk_adjusted,0.8850296332290638,0.0,4,4,True
6501.T,0.0,risk_adjusted,-0.34653754456932073,-0.0,4,4,True
1605.T,0.0,risk_adjusted,-0.15483427311700232,-0.0,4,4,True
7267.T,0.0,risk_adjusted,0.21346875723184533,0.0,4,4,True
6702.T,0.0,risk_adjusted,-0.9992281021362965,-0.0,4,4,True
8001.T,0.0,risk_adjusted,0.5089565774464129,0.0,4,4,True
4568.T,0.0,risk_adjusted,-0.8120591636316401,-0.0,4,4,True
9433.T,0.0,risk_adjusted,0.40066002650652655,0.0,4,4,True
9107.T,0.0,risk_adjusted,1.0339066525158183,0.0,4,4,True
6752.T,0.0,risk_adjusted,0.5399384402806828,0.0,4,4,True
8591.T,0.0,risk_adjusted,0.7620526131705554,0.0,4,4,True
7269.T,0.0,risk_adjusted,-0.24865066138843553,-0.0,4,4,True
4901.T,0.0,risk_adjusted,-0.23128831223664167,-0.0,4,4,True
8725.T,0.0,risk_adjusted,2.0964176013075404,0.0,4,4,True
8801.T,0.0,risk_adjusted,-0.5754006886375923,-0.0,4,4,True
4503.T,0.0,risk_adjusted,0.6609468745627362,0.0,4,4,True
8802.T,0.0,risk_adjusted,0.2988988495273907,0.0,4,4,True
8604.T,0.0,risk_adjusted,0.11894666698707718,0.0,4,4,True
8267.T,0.0,risk_adjusted,-0.9724719368689753,-0.0,4,4,True
7270.T,0.0,risk_adjusted,-1.1415639575721366,-0.0,4,4,True
4661.T,0.0,risk_adjusted,-0.5240786060077299,-0.0,4,4,True
9432.T,0.0397898051029097,risk_adjusted,-0.09525481101757761,-0.0037901703655039086,4,4,True
9434.T,0.0506566398322878,risk_adjusted,-0.30540521548894894,-0.01547080200392593,4,4,True
5401.T,0.1249953556341893,risk_adjusted,-0.5778245950883474,-0.07222539075724942,4,4,True
9501.T,0.1779043433827467,risk_adjusted,-0.9747653372083864,-0.17341498726831964,4,4,True
4755.T,0.2305780658494296,risk_adjusted,-1.176038522851896,-0.2711686879636104,4,4,True
